qseqid	sseqid	qstart	qend	sstart	send	evalue	score
gi|290753034|emb|CBH41010.1|	gi|290753003|emb|CBH40979.1|	114	133	288	307	3.8	50
gi|290753034|emb|CBH41010.1|	gi|290752475|emb|CBH40447.1|	171	228	36	92	4.4	49
gi|290753034|emb|CBH41010.1|	gi|290752332|emb|CBH40303.1|	171	197	49	77	4.6	49
gi|290753034|emb|CBH41010.1|	gi|290752685|emb|CBH40658.1|	1	26	1	26	5.9	49
gi|290753034|emb|CBH41010.1|	gi|290752624|emb|CBH40597.1|	111	199	86	191	6.6	48
gi|290753034|emb|CBH41010.1|	gi|290752517|emb|CBH40489.1|	1	25	1	25	6.8	48
gi|290753034|emb|CBH41010.1|	gi|290753038|emb|CBH41014.1|	200	247	193	238	6.8	47
gi|290753034|emb|CBH41010.1|	gi|290752951|emb|CBH40926.1|	91	154	11	55	8.6	45
gi|290753034|emb|CBH41010.1|	gi|290752342|emb|CBH40313.1|	220	285	30	92	8.7	47
gi|290753035|emb|CBH41011.1|	gi|290753035|emb|CBH41011.1|	1	236	1	236	6.40e-167	1171
gi|290753035|emb|CBH41011.1|	gi|290752813|emb|CBH40788.1|	1	236	1	236	6.40e-167	1171
gi|290753035|emb|CBH41011.1|	gi|290753033|emb|CBH41009.1|	1	147	1	145	1.14e-77	591
gi|290753035|emb|CBH41011.1|	gi|290753033|emb|CBH41009.1|	149	230	60	139	5.32e-32	285
gi|290753035|emb|CBH41011.1|	gi|290752814|emb|CBH40789.1|	1	147	1	145	1.14e-77	591
gi|290753035|emb|CBH41011.1|	gi|290752814|emb|CBH40789.1|	149	230	60	139	5.32e-32	285
gi|290753035|emb|CBH41011.1|	gi|290753029|emb|CBH41005.1|	1	233	1	211	1.04e-54	445
gi|290753035|emb|CBH41011.1|	gi|290753029|emb|CBH41005.1|	70	233	224	381	2.21e-30	278
gi|290753035|emb|CBH41011.1|	gi|290753029|emb|CBH41005.1|	70	233	139	296	3.53e-30	276
gi|290753035|emb|CBH41011.1|	gi|290753029|emb|CBH41005.1|	70	161	309	398	6.90e-16	172
gi|290753035|emb|CBH41011.1|	gi|290753036|emb|CBH41012.1|	1	174	1	172	4.82e-41	341
gi|290753035|emb|CBH41011.1|	gi|290752812|emb|CBH40787.1|	1	174	1	172	4.82e-41	341
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	1	235	1	211	3.41e-30	280
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	150	236	45	129	6.67e-15	166
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	86	231	231	359	2.79e-08	114
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	117	228	422	545	5.59e-07	104
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	70	228	136	281	4.27e-04	81
gi|290753035|emb|CBH41011.1|	gi|290752512|emb|CBH40484.1|	56	139	450	545	0.008	71
gi|290753035|emb|CBH41011.1|	gi|290753037|emb|CBH41013.1|	1	128	1	146	1.80e-15	165
gi|290753035|emb|CBH41011.1|	gi|290753037|emb|CBH41013.1|	156	217	88	146	1.4	52
gi|290753035|emb|CBH41011.1|	gi|290752818|emb|CBH40793.1|	1	128	1	146	1.80e-15	165
gi|290753035|emb|CBH41011.1|	gi|290752818|emb|CBH40793.1|	156	217	88	146	1.4	52
gi|290753035|emb|CBH41011.1|	gi|290753031|emb|CBH41007.1|	1	79	1	79	2.10e-15	165
gi|290753035|emb|CBH41011.1|	gi|290753034|emb|CBH41010.1|	1	156	1	167	2.14e-15	167
gi|290753035|emb|CBH41011.1|	gi|290752816|emb|CBH40791.1|	1	156	1	167	2.14e-15	167
gi|290753035|emb|CBH41011.1|	gi|290753046|emb|CBH41022.1|	1	79	1	100	1.31e-13	155
gi|290753035|emb|CBH41011.1|	gi|290753046|emb|CBH41022.1|	157	168	89	100	1.5	52
gi|290753035|emb|CBH41011.1|	gi|290752815|emb|CBH40790.1|	1	79	1	100	1.31e-13	155
gi|290753035|emb|CBH41011.1|	gi|290752815|emb|CBH40790.1|	157	168	89	100	1.5	52
gi|290753035|emb|CBH41011.1|	gi|290753044|emb|CBH41020.1|	1	139	1	141	1.64e-13	153
gi|290753035|emb|CBH41011.1|	gi|290753043|emb|CBH41019.1|	1	71	1	80	2.88e-13	149
gi|290753035|emb|CBH41011.1|	gi|290753032|emb|CBH41008.1|	1	179	1	173	1.39e-12	145
gi|290753035|emb|CBH41011.1|	gi|290753040|emb|CBH41016.1|	1	61	1	52	1.27e-11	137
gi|290753035|emb|CBH41011.1|	gi|290753042|emb|CBH41018.1|	1	179	1	191	2.61e-11	137
gi|290753035|emb|CBH41011.1|	gi|290752817|emb|CBH40792.1|	1	179	1	191	2.61e-11	137
gi|290753035|emb|CBH41011.1|	gi|290752692|emb|CBH40666.1|	1	40	1	41	5.69e-11	135
gi|290753035|emb|CBH41011.1|	gi|290752693|emb|CBH40667.1|	1	26	1	26	2.71e-10	127
gi|290753035|emb|CBH41011.1|	gi|290752688|emb|CBH40662.1|	1	25	1	25	2.03e-09	122
gi|290753035|emb|CBH41011.1|	gi|290753030|emb|CBH41006.1|	1	80	1	83	1.16e-08	116
gi|290753035|emb|CBH41011.1|	gi|290753041|emb|CBH41017.1|	1	100	1	121	6.35e-08	110
gi|290753035|emb|CBH41011.1|	gi|290753041|emb|CBH41017.1|	156	189	88	121	1.8	51
gi|290753035|emb|CBH41011.1|	gi|290753045|emb|CBH41021.1|	1	48	1	46	8.35e-07	102
gi|290753035|emb|CBH41011.1|	gi|290752503|emb|CBH40475.1|	1	36	1	34	2.51e-06	98
gi|290753035|emb|CBH41011.1|	gi|290752501|emb|CBH40473.1|	1	228	1	202	1.70e-04	84
gi|290753035|emb|CBH41011.1|	gi|290752886|emb|CBH40861.1|	1	26	1	26	2.44e-04	83
gi|290753035|emb|CBH41011.1|	gi|290752690|emb|CBH40664.1|	2	25	3	27	8.79e-04	78
gi|290753035|emb|CBH41011.1|	gi|290752502|emb|CBH40474.1|	1	27	1	26	0.003	74
gi|290753035|emb|CBH41011.1|	gi|290752278|emb|CBH40249.1|	1	39	1	36	0.007	71
gi|290753035|emb|CBH41011.1|	gi|290752623|emb|CBH40596.1|	1	52	1	49	0.012	69
gi|290753035|emb|CBH41011.1|	gi|290752428|emb|CBH40399.1|	1	110	1	131	0.041	65
gi|290753035|emb|CBH41011.1|	gi|290752495|emb|CBH40467.1|	1	25	1	26	0.083	62
gi|290753035|emb|CBH41011.1|	gi|290752972|emb|CBH40947.1|	7	68	9	86	0.13	61
gi|290753035|emb|CBH41011.1|	gi|290753065|emb|CBH41041.1|	2	25	3	25	0.22	54
gi|290753035|emb|CBH41011.1|	gi|290752399|emb|CBH40370.1|	48	139	20	102	0.24	59
gi|290753035|emb|CBH41011.1|	gi|290752505|emb|CBH40477.1|	15	50	15	53	0.64	54
gi|290753035|emb|CBH41011.1|	gi|290752876|emb|CBH40851.1|	161	193	2	35	1.1	53
gi|290753035|emb|CBH41011.1|	gi|290752876|emb|CBH40851.1|	72	104	2	35	4.5	48
gi|290753035|emb|CBH41011.1|	gi|290752517|emb|CBH40489.1|	1	25	1	25	3.0	50
gi|290753035|emb|CBH41011.1|	gi|290752683|emb|CBH40656.1|	95	178	796	874	3.4	50
gi|290753035|emb|CBH41011.1|	gi|290752510|emb|CBH40482.1|	1	135	1	94	3.5	49
gi|290753035|emb|CBH41011.1|	gi|290752303|emb|CBH40274.1|	65	142	1422	1502	8.2	47
gi|290753036|emb|CBH41012.1|	gi|290753036|emb|CBH41012.1|	1	233	1	233	2.00e-167	1174
gi|290753036|emb|CBH41012.1|	gi|290752812|emb|CBH40787.1|	1	233	1	233	2.00e-167	1174
gi|290753036|emb|CBH41012.1|	gi|290753033|emb|CBH41009.1|	1	85	1	85	1.88e-39	335
gi|290753036|emb|CBH41012.1|	gi|290752814|emb|CBH40789.1|	1	85	1	85	1.88e-39	335
gi|290753036|emb|CBH41012.1|	gi|290753034|emb|CBH41010.1|	1	157	1	163	3.03e-36	312
gi|290753036|emb|CBH41012.1|	gi|290753034|emb|CBH41010.1|	149	232	68	151	2.50e-16	173
gi|290753036|emb|CBH41012.1|	gi|290752816|emb|CBH40791.1|	1	157	1	163	3.03e-36	312
gi|290753036|emb|CBH41012.1|	gi|290752816|emb|CBH40791.1|	149	232	68	151	2.50e-16	173
gi|290753036|emb|CBH41012.1|	gi|290753035|emb|CBH41011.1|	1	172	1	174	3.85e-34	294
gi|290753036|emb|CBH41012.1|	gi|290752813|emb|CBH40788.1|	1	172	1	174	3.85e-34	294
gi|290753036|emb|CBH41012.1|	gi|290753029|emb|CBH41005.1|	1	85	1	69	3.66e-17	182
gi|290753036|emb|CBH41012.1|	gi|290753031|emb|CBH41007.1|	1	104	1	110	1.83e-16	172
gi|290753036|emb|CBH41012.1|	gi|290753037|emb|CBH41013.1|	1	70	1	69	8.00e-16	167
gi|290753036|emb|CBH41012.1|	gi|290752818|emb|CBH40793.1|	1	70	1	69	8.00e-16	167
gi|290753036|emb|CBH41012.1|	gi|290753046|emb|CBH41022.1|	1	36	1	36	3.94e-15	167
gi|290753036|emb|CBH41012.1|	gi|290752815|emb|CBH40790.1|	1	36	1	36	3.94e-15	167
gi|290753036|emb|CBH41012.1|	gi|290753043|emb|CBH41019.1|	1	71	1	80	1.66e-14	158
gi|290753036|emb|CBH41012.1|	gi|290753044|emb|CBH41020.1|	1	36	1	35	2.19e-13	152
gi|290753036|emb|CBH41012.1|	gi|290753040|emb|CBH41016.1|	1	58	1	49	3.02e-13	149
gi|290753036|emb|CBH41012.1|	gi|290753042|emb|CBH41018.1|	1	117	1	122	5.98e-11	135
gi|290753036|emb|CBH41012.1|	gi|290752817|emb|CBH40792.1|	1	117	1	122	5.98e-11	135
gi|290753036|emb|CBH41012.1|	gi|290752692|emb|CBH40666.1|	1	44	1	47	1.12e-10	132
gi|290753036|emb|CBH41012.1|	gi|290752693|emb|CBH40667.1|	1	26	1	26	1.19e-10	130
gi|290753036|emb|CBH41012.1|	gi|290752688|emb|CBH40662.1|	1	28	1	28	2.69e-10	129
gi|290753036|emb|CBH41012.1|	gi|290753032|emb|CBH41008.1|	1	57	1	56	1.14e-09	123
gi|290753036|emb|CBH41012.1|	gi|290752512|emb|CBH40484.1|	1	231	1	209	2.13e-08	115
gi|290753036|emb|CBH41012.1|	gi|290752512|emb|CBH40484.1|	82	228	146	283	0.027	66
gi|290753036|emb|CBH41012.1|	gi|290752512|emb|CBH40484.1|	82	174	298	388	1.3	53
gi|290753036|emb|CBH41012.1|	gi|290753041|emb|CBH41017.1|	1	36	1	36	2.33e-08	113
gi|290753036|emb|CBH41012.1|	gi|290753030|emb|CBH41006.1|	1	104	1	113	3.12e-08	113
gi|290753036|emb|CBH41012.1|	gi|290752503|emb|CBH40475.1|	1	51	1	41	4.99e-08	111
gi|290753036|emb|CBH41012.1|	gi|290753045|emb|CBH41021.1|	1	53	1	51	9.70e-08	109
gi|290753036|emb|CBH41012.1|	gi|290752941|emb|CBH40916.1|	6	61	8	71	2.60e-06	97
gi|290753036|emb|CBH41012.1|	gi|290752278|emb|CBH40249.1|	1	39	1	36	2.65e-04	82
gi|290753036|emb|CBH41012.1|	gi|290752690|emb|CBH40664.1|	2	28	3	30	4.99e-04	80
gi|290753036|emb|CBH41012.1|	gi|290752639|emb|CBH40612.1|	2	45	3	38	6.15e-04	78
gi|290753036|emb|CBH41012.1|	gi|290752903|emb|CBH40878.1|	1	56	1	55	8.31e-04	75
gi|290753036|emb|CBH41012.1|	gi|290752886|emb|CBH40861.1|	3	26	2	26	0.001	78
gi|290753036|emb|CBH41012.1|	gi|290752502|emb|CBH40474.1|	1	27	1	26	0.002	74
gi|290753036|emb|CBH41012.1|	gi|290753052|emb|CBH41028.1|	1	27	1	27	0.003	72
gi|290753036|emb|CBH41012.1|	gi|290752302|emb|CBH40273.1|	1	26	1	27	0.003	74
gi|290753036|emb|CBH41012.1|	gi|290752302|emb|CBH40273.1|	169	233	440	501	2.1	51
gi|290753036|emb|CBH41012.1|	gi|290752302|emb|CBH40273.1|	82	145	440	500	2.4	51
gi|290753036|emb|CBH41012.1|	gi|290752972|emb|CBH40947.1|	7	82	9	85	0.008	70
gi|290753036|emb|CBH41012.1|	gi|290752744|emb|CBH40719.1|	1	23	1	23	0.008	70
gi|290753036|emb|CBH41012.1|	gi|290752501|emb|CBH40473.1|	1	54	1	47	0.011	69
gi|290753036|emb|CBH41012.1|	gi|290752623|emb|CBH40596.1|	1	57	1	54	0.013	68
gi|290753036|emb|CBH41012.1|	gi|290752525|emb|CBH40497.1|	1	26	1	27	0.020	67
gi|290753036|emb|CBH41012.1|	gi|290752500|emb|CBH40472.1|	1	30	1	32	0.021	67
gi|290753036|emb|CBH41012.1|	gi|290752495|emb|CBH40467.1|	1	97	1	95	0.036	65
gi|290753036|emb|CBH41012.1|	gi|290752289|emb|CBH40260.1|	1	26	1	25	0.045	64
gi|290753036|emb|CBH41012.1|	gi|290752867|emb|CBH40842.1|	1	87	1	80	0.057	63
gi|290753036|emb|CBH41012.1|	gi|290753065|emb|CBH41041.1|	2	43	3	46	0.063	58
gi|290753036|emb|CBH41012.1|	gi|290752409|emb|CBH40380.1|	1	25	1	25	0.097	61
gi|290753036|emb|CBH41012.1|	gi|290753049|emb|CBH41025.1|	61	130	166	240	0.42	57
gi|290753036|emb|CBH41012.1|	gi|290753049|emb|CBH41025.1|	157	217	175	240	3.9	49
gi|290753036|emb|CBH41012.1|	gi|290752505|emb|CBH40477.1|	15	26	15	26	0.48	55
gi|290753036|emb|CBH41012.1|	gi|290752369|emb|CBH40340.1|	6	25	9	28	0.53	56
gi|290753036|emb|CBH41012.1|	gi|290752422|emb|CBH40393.1|	6	43	1	42	0.54	56
gi|290753036|emb|CBH41012.1|	gi|290752900|emb|CBH40875.1|	1	25	1	23	0.75	55
gi|290753036|emb|CBH41012.1|	gi|290752478|emb|CBH40450.1|	110	200	122	219	0.82	55
gi|290753036|emb|CBH41012.1|	gi|290752914|emb|CBH40889.1|	3	92	2	98	1.1	52
gi|290753036|emb|CBH41012.1|	gi|290752932|emb|CBH40907.1|	87	142	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752932|emb|CBH40907.1|	174	229	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752727|emb|CBH40701.1|	87	142	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752727|emb|CBH40701.1|	174	229	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752547|emb|CBH40519.1|	87	142	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752547|emb|CBH40519.1|	174	229	133	188	1.3	52
gi|290753036|emb|CBH41012.1|	gi|290752901|emb|CBH40876.1|	1	25	1	23	1.3	53
gi|290753036|emb|CBH41012.1|	gi|290752638|emb|CBH40611.1|	1	34	1	35	1.8	51
gi|290753036|emb|CBH41012.1|	gi|290752517|emb|CBH40489.1|	1	25	1	25	1.8	52
gi|290753036|emb|CBH41012.1|	gi|290752508|emb|CBH40480.1|	131	203	105	175	3.6	49
gi|290753036|emb|CBH41012.1|	gi|290752303|emb|CBH40274.1|	93	171	1378	1437	3.8	49
gi|290753036|emb|CBH41012.1|	gi|290752962|emb|CBH40937.1|	101	130	375	402	5.0	48
gi|290753036|emb|CBH41012.1|	gi|290752962|emb|CBH40937.1|	188	217	375	402	5.0	48
gi|290753036|emb|CBH41012.1|	gi|290752342|emb|CBH40313.1|	1	80	1	83	6.2	47
gi|290753036|emb|CBH41012.1|	gi|290752649|emb|CBH40622.1|	142	176	350	384	7.7	47
gi|290753036|emb|CBH41012.1|	gi|290752575|emb|CBH40547.1|	1	25	6	30	8.8	44
gi|290753037|emb|CBH41013.1|	gi|290753037|emb|CBH41013.1|	1	218	1	218	3.13e-159	1117
gi|290753037|emb|CBH41013.1|	gi|290752818|emb|CBH40793.1|	1	218	1	218	3.13e-159	1117
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	1	218	1	218	1.10e-157	1133
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	255	293	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	270	308	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	285	323	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	300	338	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	315	353	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	330	368	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	345	383	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	360	398	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	375	413	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	390	428	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	405	443	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	420	458	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	435	473	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753046|emb|CBH41022.1|	180	218	450	488	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	1	218	1	218	1.10e-157	1133
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	255	293	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	270	308	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	285	323	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	300	338	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	315	353	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	330	368	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	345	383	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	360	398	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	375	413	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	390	428	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	405	443	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	420	458	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	435	473	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290752815|emb|CBH40790.1|	180	218	450	488	2.68e-15	167
gi|290753037|emb|CBH41013.1|	gi|290753041|emb|CBH41017.1|	1	218	1	224	3.31e-117	845
gi|290753037|emb|CBH41013.1|	gi|290753031|emb|CBH41007.1|	1	53	1	53	2.00e-28	254
gi|290753037|emb|CBH41013.1|	gi|290753040|emb|CBH41016.1|	1	55	1	54	5.63e-22	210
gi|290753037|emb|CBH41013.1|	gi|290753042|emb|CBH41018.1|	1	53	1	53	6.15e-22	216
gi|290753037|emb|CBH41013.1|	gi|290752817|emb|CBH40792.1|	1	53	1	53	6.15e-22	216
gi|290753037|emb|CBH41013.1|	gi|290753029|emb|CBH41005.1|	1	47	1	46	8.10e-22	215
gi|290753037|emb|CBH41013.1|	gi|290753029|emb|CBH41005.1|	98	179	309	401	5.91e-04	79
gi|290753037|emb|CBH41013.1|	gi|290753043|emb|CBH41019.1|	1	47	1	54	5.74e-20	195
gi|290753037|emb|CBH41013.1|	gi|290753045|emb|CBH41021.1|	1	55	1	54	2.49e-18	187
gi|290753037|emb|CBH41013.1|	gi|290753034|emb|CBH41010.1|	1	83	1	97	6.24e-18	184
gi|290753037|emb|CBH41013.1|	gi|290753034|emb|CBH41010.1|	185	218	37	75	1.1	53
gi|290753037|emb|CBH41013.1|	gi|290752816|emb|CBH40791.1|	1	83	1	97	6.24e-18	184
gi|290753037|emb|CBH41013.1|	gi|290752816|emb|CBH40791.1|	185	218	37	75	1.1	53
gi|290753037|emb|CBH41013.1|	gi|290753033|emb|CBH41009.1|	1	100	1	79	6.16e-17	178
gi|290753037|emb|CBH41013.1|	gi|290752814|emb|CBH40789.1|	1	100	1	79	6.16e-17	178
gi|290753037|emb|CBH41013.1|	gi|290753036|emb|CBH41012.1|	1	81	1	88	1.40e-16	172
gi|290753037|emb|CBH41013.1|	gi|290752812|emb|CBH40787.1|	1	81	1	88	1.40e-16	172
gi|290753037|emb|CBH41013.1|	gi|290753044|emb|CBH41020.1|	1	38	1	37	9.05e-14	154
gi|290753037|emb|CBH41013.1|	gi|290752693|emb|CBH40667.1|	1	75	1	80	6.97e-12	138
gi|290753037|emb|CBH41013.1|	gi|290752688|emb|CBH40662.1|	1	28	1	28	1.21e-11	138
gi|290753037|emb|CBH41013.1|	gi|290752692|emb|CBH40666.1|	1	38	1	40	6.20e-11	134
gi|290753037|emb|CBH41013.1|	gi|290753030|emb|CBH41006.1|	1	47	1	54	1.65e-10	130
gi|290753037|emb|CBH41013.1|	gi|290753030|emb|CBH41006.1|	185	212	36	68	0.85	54
gi|290753037|emb|CBH41013.1|	gi|290752512|emb|CBH40484.1|	1	66	1	69	8.03e-10	125
gi|290753037|emb|CBH41013.1|	gi|290752503|emb|CBH40475.1|	1	41	1	39	1.11e-09	123
gi|290753037|emb|CBH41013.1|	gi|290753035|emb|CBH41011.1|	1	146	1	128	1.89e-09	120
gi|290753037|emb|CBH41013.1|	gi|290753035|emb|CBH41011.1|	87	146	155	217	0.55	55
gi|290753037|emb|CBH41013.1|	gi|290752813|emb|CBH40788.1|	1	146	1	128	1.89e-09	120
gi|290753037|emb|CBH41013.1|	gi|290752813|emb|CBH40788.1|	87	146	155	217	0.55	55
gi|290753037|emb|CBH41013.1|	gi|290753032|emb|CBH41008.1|	1	92	1	92	5.10e-09	117
gi|290753037|emb|CBH41013.1|	gi|290752941|emb|CBH40916.1|	6	92	8	97	6.55e-07	102
gi|290753037|emb|CBH41013.1|	gi|290752903|emb|CBH40878.1|	1	33	1	31	5.40e-05	84
gi|290753037|emb|CBH41013.1|	gi|290752690|emb|CBH40664.1|	2	28	3	30	6.81e-05	86
gi|290753037|emb|CBH41013.1|	gi|290752502|emb|CBH40474.1|	1	76	1	77	1.94e-04	82
gi|290753037|emb|CBH41013.1|	gi|290753052|emb|CBH41028.1|	1	27	1	27	4.85e-04	78
gi|290753037|emb|CBH41013.1|	gi|290752886|emb|CBH40861.1|	3	26	2	26	5.84e-04	80
gi|290753037|emb|CBH41013.1|	gi|290752278|emb|CBH40249.1|	1	27	1	27	0.001	78
gi|290753037|emb|CBH41013.1|	gi|290752639|emb|CBH40612.1|	2	27	3	29	0.002	73
gi|290753037|emb|CBH41013.1|	gi|290752302|emb|CBH40273.1|	1	26	1	27	0.002	75
gi|290753037|emb|CBH41013.1|	gi|290752501|emb|CBH40473.1|	1	38	1	40	0.007	70
gi|290753037|emb|CBH41013.1|	gi|290752525|emb|CBH40497.1|	1	26	1	27	0.008	70
gi|290753037|emb|CBH41013.1|	gi|290752744|emb|CBH40719.1|	1	23	1	23	0.012	69
gi|290753037|emb|CBH41013.1|	gi|290752500|emb|CBH40472.1|	1	30	1	32	0.020	67
gi|290753037|emb|CBH41013.1|	gi|290752369|emb|CBH40340.1|	6	42	9	47	0.027	66
gi|290753037|emb|CBH41013.1|	gi|290752623|emb|CBH40596.1|	1	40	1	42	0.030	65
gi|290753037|emb|CBH41013.1|	gi|290752900|emb|CBH40875.1|	1	41	1	39	0.077	62
gi|290753037|emb|CBH41013.1|	gi|290752289|emb|CBH40260.1|	1	26	1	25	0.077	62
gi|290753037|emb|CBH41013.1|	gi|290753065|emb|CBH41041.1|	2	25	3	25	0.089	57
gi|290753037|emb|CBH41013.1|	gi|290752495|emb|CBH40467.1|	1	25	1	26	0.12	61
gi|290753037|emb|CBH41013.1|	gi|290752409|emb|CBH40380.1|	1	25	1	25	0.14	60
gi|290753037|emb|CBH41013.1|	gi|290752972|emb|CBH40947.1|	7	33	9	32	0.19	59
gi|290753037|emb|CBH41013.1|	gi|290752901|emb|CBH40876.1|	1	41	1	39	0.24	58
gi|290753037|emb|CBH41013.1|	gi|290752505|emb|CBH40477.1|	15	38	15	40	0.32	56
gi|290753037|emb|CBH41013.1|	gi|290752914|emb|CBH40889.1|	3	27	2	24	0.39	56
gi|290753037|emb|CBH41013.1|	gi|290752622|emb|CBH40595.1|	1	28	1	30	0.69	55
gi|290753037|emb|CBH41013.1|	gi|290752638|emb|CBH40611.1|	1	35	1	35	0.73	54
gi|290753037|emb|CBH41013.1|	gi|290752422|emb|CBH40393.1|	10	25	5	20	0.78	54
gi|290753037|emb|CBH41013.1|	gi|290752428|emb|CBH40399.1|	1	54	1	52	2.7	50
gi|290753037|emb|CBH41013.1|	gi|290752662|emb|CBH40635.1|	165	187	174	196	3.0	49
gi|290753037|emb|CBH41013.1|	gi|290752303|emb|CBH40274.1|	117	139	983	1005	4.6	48
gi|290753037|emb|CBH41013.1|	gi|290752517|emb|CBH40489.1|	1	25	1	25	5.1	48
gi|290753037|emb|CBH41013.1|	gi|290752685|emb|CBH40658.1|	1	25	1	25	5.1	48
gi|290753037|emb|CBH41013.1|	gi|290752274|emb|CBH40245.1|	25	134	141	288	5.4	47
gi|290753037|emb|CBH41013.1|	gi|290752575|emb|CBH40547.1|	1	25	6	30	8.5	44
gi|290753038|emb|CBH41014.1|	gi|290753038|emb|CBH41014.1|	1	284	1	284	0.0	1463
gi|290753038|emb|CBH41014.1|	gi|290752524|emb|CBH40496.1|	87	144	60	117	2.4	52
gi|290753038|emb|CBH41014.1|	gi|290752679|emb|CBH40652.1|	213	263	166	215	2.8	51
gi|290753038|emb|CBH41014.1|	gi|290753057|emb|CBH41033.1|	80	134	52	116	2.9	50
gi|290753038|emb|CBH41014.1|	gi|290752317|emb|CBH40288.1|	214	279	166	231	3.0	50
gi|290753038|emb|CBH41014.1|	gi|290752891|emb|CBH40866.1|	246	261	147	162	4.7	49
gi|290753038|emb|CBH41014.1|	gi|290753034|emb|CBH41010.1|	193	238	200	247	6.8	47
gi|290753038|emb|CBH41014.1|	gi|290752816|emb|CBH40791.1|	193	238	200	247	6.8	47
gi|290753038|emb|CBH41014.1|	gi|290752946|emb|CBH40921.1|	10	85	8	85	7.3	47
gi|290753038|emb|CBH41014.1|	gi|290752540|emb|CBH40512.1|	98	129	174	205	7.9	47
gi|290753039|emb|CBH41015.1|	gi|290753039|emb|CBH41015.1|	1	204	1	204	2.27e-147	1036
gi|290753039|emb|CBH41015.1|	gi|290752418|emb|CBH40389.1|	113	140	370	395	1.2	52
gi|290753039|emb|CBH41015.1|	gi|290752319|emb|CBH40290.1|	124	137	49	62	2.2	50
gi|290753039|emb|CBH41015.1|	gi|290752321|emb|CBH40292.1|	137	149	145	157	3.2	49
gi|290753039|emb|CBH41015.1|	gi|290752697|emb|CBH40671.1|	95	136	310	345	3.5	48
gi|290753039|emb|CBH41015.1|	gi|290752402|emb|CBH40373.1|	20	78	87	146	4.6	47
